id,region,subregion,country,location,lat,lon,year,depth,severity_code,bleaching_severity,coral_family,coral_species,percentage_affected,mortality_code,mortality,water_temperature,source,country_code
3958,Americas,U.S. Caribbean,Virgin Islands (U.S.),St. John,18.32,-64.733,2003,,1,Low,,"Diploria spp., Millepora sp.",,No Mortality,,,"Rafe Boulon, Chief V.I. National Park/V.I. Coral Reef National Monument at NOAA bleaching report at
http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_report_index.html",VIR
3959,Americas,Mesoamerica,Belize,Ambergris Caye,18.027,-87.87,2003,,3,High,,,70,Unknown,,,"Melanie McField, World Wildlife Fund, Belize City, Belize at NOAA bleaching report at
http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_report_index.html",BLZ
3960,Americas,Northern Caribbean,Cuba,Bah�a de Cochinos,22.167,-81.133,2003,,0,No Bleaching,,,,Unknown,,,Pedro Alcolado [alcolado@ama.cu] personal communication to ReefBase.,CUB
3961,Americas,Northern Caribbean,Cuba,West of Santiago de Cuba,19.95,-76.41667,2003,20-30M,1,Low,,,15,Unknown,,,Personal communication to ReefBase by Pedro M. Alcolado [alcolado@ama.cu] on behalf of the ScubaCuba Sierra Mar of  Cubanac�n N�utica Volunteer Real Time Monitoring Network.,CUB
3962,Americas,Northern Caribbean,Cuba,Guardalavaca Beach,21.1167,-75.867,2003,6-30M,1,Low,,,20,Unknown,,,Personal communication to ReefBase by Pedro M. Alcolado [alcolado@ama.cu] on behalf of the ScubaCuba Sierra Mar of  Cubanac�n N�utica Volunteer Real Time Monitoring Network.,CUB
3963,Americas,Northern Caribbean,Cuba,"Marea del Portillo, Southwest of Gramma Province",19.9,-77.2,2003,,0,No Bleaching,,,0,Unknown,,,Personal communication to ReefBase by Pedro M. Alcolado [alcolado@ama.cu] on behalf of the ScubaCuba Albacora of  Cubanac�n N�utica Volunteer Real Time Monitoring Network.,CUB
3964,Americas,Northern Caribbean,Cuba,Cabo Corrientes,21.75,-84.5,2003,12-37m,2,Medium,,,40,Unknown,,,"Personal communication to ReefBase by Pedro M. Alcolado [alcolado@ama.cu] on behalf of the Instituto de  Oceanologia, Cuba.",CUB
3965,Americas,Northern Caribbean,Bermuda,North Reef Rim,32.33,-64.83,2003,2-8m,1,Low,,"Millepora alcicornis, Montastrea franksi, Diploria strigosa, M. cavernosa, D. labyrinthiformis, Porites asteroides and Agaricia fragilis",21,Low,2.4,28.9,Samantha de Putron [sputron@bbsr.edu] of Benthic Ecology Research Program of the Bermuda Biological Station for Research (BBSR) in Coral-list@coral.aoml.noaa.gov 22 Nov 2003 and personal communication to ReefBase.,BMU
3966,Americas,Northern Caribbean,Bermuda,Lagoonal Reef,32.33,-64.83,2003,1-4m,1,Low,,"Millepora alcicornis, Montastrea franksi, Diploria strigosa, M. cavernosa, D. labyrinthiformis and Porites asteroides",19,Low,0.5,29.5,"Samantha de Putron [sputron@bbsr.edu] of Benthic Ecology Research Program of
the Bermuda Biological Station for Research (BBSR) in Coral-list@coral.aoml.noaa.gov 22 Nov 2003 and personal communication to Reefbase.",BMU
3967,Americas,Mesoamerica,Belize,Glovers Reef Atoll,16.793,-87.732,2003,,1,Low,,,,Unknown,,,Melanie McField [mcfield@wwfca.org] in Coral-list@coral.aoml.noaa.gov 5/12/2003,BLZ
3968,Americas,Mesoamerica,Belize,Laughing Bird Faroe,16.45,-88.02,2003,,1,Low,,,,Unknown,,,Melanie McField [mcfield@wwfca.org] in Coral-list@coral.aoml.noaa.gov 5/12/2003,BLZ
3969,Americas,Mesoamerica,Belize,Hol Chan Marine Reserve off Ambergris Caye,17.86,88,2003,,1,Low,,,,Unknown,,,Melanie McField [mcfield@wwfca.org] in Coral-list@coral.aoml.noaa.gov 5/12/2003,BLZ
3970,Americas,U.S. Caribbean,Puerto Rico,Enrique Reef off La Parguera,17.904,-67.037,2003,20-30 feet,2,Medium,,,,Unknown,,,Jack Morelock at NOAA bleaching report at http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_report_index.html on 7 Nov 2003,PRI
3971,Americas,Southern Tropical America,Colombia,Southern Side of Islas del Rosario,10.137,-75.743,1987,0-5m,1,Low,,"Acropora palmata, A . cervicornis, Agaricia agaricites, A tenuifolia, porites astreoides, P . porites, Favia fragum, Diploria clivosa, D. labyrinthiformis, D. strigosa, Colpophyilia natans, Montastraea annularis",,Unknown,,30,"Lang, J. C., 1988.  Ecological and economic importance of coral reefs. Prepared statement for Committee on Appropriations, US Senate",COL
3972,Americas,Southern Tropical America,Colombia,Southern Side of Isla Tesoro,10.174,-75.742,1987,0-5m,-1,Unknown,,"Acropora palmate, Agaricia agaricites, A . tenuifolia, Siderastrea sidereal, Porites astreoides, P . porites, Favia fragum, Diploria labyrinthiformis, D . strigosa, Montastraea annularis, Meandrina meandrites",,Unknown,,,"Lang, J. C., 1988.  Ecological and economic importance of coral reefs. Prepared statement for Committee on Appropriations, US Senate",COL
3973,Americas,Southern Tropical America,Colombia,Eastern Side of the Islas Pajarales Complex,9.803,-75.815,1987,0-6m,-1,Unknown,,"A . cervicornis, Agaricia agaricites, A . tenuifolia, Porites astreoides, P . porites, Favia fragun, D . labyrinthiformis, D . strigosa, Montastraea annularis",,Unknown,,,"Lang, J. C., 1988.  Ecological and economic importance of coral reefs. Prepared statement for Committee on Appropriations, US Senate",COL
3974,Americas,Northern Caribbean,Bahamas,Lee Stocking Island,23.77,-76.107,1987,0-55 m,-1,Unknown,,,,Unknown,22,,"Lang, J. C., 1988.  Ecological and economic importance of coral reefs. Prepared statement for Committee on Appropriations, US Senate",BHS
3975,NA,NA,St. Croix,Cane Bay,17.684,-64.739,1987,8-10m,1,Low,,"Colpophyllia natans, Diploria labyrinthiformis, Montastraea annularis, Porites astreoides, Stephanocoenia intersepta,  Agaricia tenuifolia, Leptoseris cucullata, Millepora alcicornis, Acropora cervicornis, A . palmata, Porites porites",30,Low,0.9,,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",VIR_CRO
3976,Americas,Northern Caribbean,Bahamas,Rainbow Gardens,23.74,-76.066,1987,3-5m,2,Medium,,"Colpophyllia natans, Diploria labyrinthiformis, Montastraea annularis, Porites astreoides, Stephanocoenia intersepta,  Agaricia tenuifolia, Leptoseris cucullata, Millepora alcicornis, Acropora cervicornis, A . palmata, Porites porites",41.1,Unknown,0.3,,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",BHS
3977,Americas,Northern Caribbean,Bahamas,South Perry,23.745,-76.081,1987,3-5m,1,Low,,"Colpophyllia natans, Diploria labyrinthiformis, Montastraea annularis, Porites astreoides, Stephanocoenia intersepta,  Agaricia tenuifolia, Leptoseris cucullata, Millepora alcicornis, Acropora cervicornis, A . palmata, Porites porites",28.5,Unknown,0.5,24.1,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",BHS
3978,Americas,Southern Tropical America,Venezuela,Cano Grande,10.2327,-66.05,1987,3-4m,1,Low,,"Colpophyllia natans, Diploria labyrinthiformis, Montastraea annularis, Porites astreoides, Stephanocoenia intersepta,  Agaricia tenuifolia, Leptoseris cucullata, Millepora alcicornis, Acropora cervicornis, A . palmata, Porites porites",12,Unknown,2.6,25.2,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",VEN
3979,Americas,Southern Tropical America,Venezuela,Punta Tucacas,10.781,-68.311,1987,5-6m,1,Low,,"Colpophyllia natans, Diploria labyrinthiformis, Montastraea annularis, Porites astreoides, Stephanocoenia intersepta,  Agaricia tenuifolia, Leptoseris cucullata, Millepora alcicornis, Acropora cervicornis, A . palmata, Porites porites",17.6,Unknown,2.6,26,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",VEN
3980,Americas,U.S. Caribbean,Florida (USA),Elkhorn Control,25.393,-80.168,1987,3m,1,Low,,"Colpophyllia natans, Diploria labyrinthiformis, Montastraea annularis, Porites astreoides, Stephanocoenia intersepta,  Agaricia tenuifolia, Leptoseris cucullata, Millepora alcicornis, Acropora cervicornis, A . palmata, Porites porites",9.6,No Mortality,,23.5,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",USA_FLO
3981,Americas,U.S. Caribbean,Florida (USA),Molasses,25,-80.372,1987,7-10m,2,Medium,,"Colpophyllia natans, Diploria labyrinthiformis, Montastraea annularis, Porites astreoides, Stephanocoenia intersepta,  Agaricia tenuifolia, Leptoseris cucullata, Millepora alcicornis, Acropora cervicornis, A . palmata, Porites porites",31.7,Unknown,9.3,23.5,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",USA_FLO
3982,Americas,U.S. Caribbean,Florida (USA),Eastern Dry Rocks,24.54,-81.833,1987,4-8m,1,Low,,"Colpophyllia natans, Diploria labyrinthiformis, Montastraea annularis, Porites astreoides, Stephanocoenia intersepta,  Agaricia tenuifolia, Leptoseris cucullata, Millepora alcicornis, Acropora cervicornis, A . palmata, Porites porites",21.8,Unknown,14.4,24,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",USA_FLO
3983,Americas,U.S. Caribbean,Florida (USA),Looe Key,24.616,-81.4,1987,6-9m,1,Low,,"Colpophyllia natans, Diploria labyrinthiformis, Montastraea annularis, Porites astreoides, Stephanocoenia intersepta,  Agaricia tenuifolia, Leptoseris cucullata, Millepora alcicornis, Acropora cervicornis, A . palmata, Porites porites",17.6,Unknown,6.5,24,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",USA_FLO
3984,Americas,Northern Caribbean,Bahamas,"Rainbow Garden (on the bank), Perry Reef (shallow fringing reef, 20 m), and Adderley Dropoff (shelf-edge reef, 33 m), Lee Stocking Island",23.742,-76.051,1990,2-46m,1,Low,,"Millepora alcicornis, Acropora cervicornis, Agaricia agaricites, Diploria strigosa, Montastrea annularis, M. cavernosa, Porites porites",25,Unknown,,32.22,"Dennis, G. D. and R.I. Wicklund., 1990.  The relationship between environmental factors and coral bleaching at Lee Stocking Island, Bahamas in 1990. Unpublished Report, Caribbean Marine Research Center, Florida, USA.",BHS
3985,Asia,Southeast Asia,Philippines,"Hilarys Reef and Convention Reef, Danjugan Island, Negros Occidental",9.87,122.37,1998,0-25m,3,High,,"Acropora spp. Seriatopora hystrix, Pavona clavus, Porites cylindrica, P. lobata, Sarcophyton spp.
and bottlebrush Acropora spp Pocillopora damicornis, soft coral forms (Sinularia flexibilis, other Sinularia spp. and Sarcophyton spp",95,Medium,10,31,"Beger, M., J-L.Solandt and T. Dacles, 2001.  Coral Reef Bleaching at Danjugan Island, Negros Occidental, Philippines - A two year monitoring programme: Danjugan Island.  Coral Cay Conservation Ltd 154 Clapham Park Road London Sw4 7de, UK.",PHL
3986,Africa,Eastern Africa,South Africa,"2 Mile Reef, Sodwana Bay",-27.526,32.688,2000,10-15m,1,Low,,Refer to Table,1.33,No Mortality,,25,"Floros, C.D., M.J. Samways and B. Armstrong, 2004.  Taxonomic patterns of bleaching within a South African coral assemblage. Biodiversity and Conservation 13 (6): 1175-1194",ZAF
3987,Africa,Eastern Africa,South Africa,"2 Mile Reef, Sodwana Bay",-27.526,32.688,2001,10-15m,1,Low,,Refer to Table,4.67,Low,,21,"Floros, C.D., M.J. Samways and B. Armstrong, 2004.  Taxonomic patterns of bleaching within a South African coral assemblage. Biodiversity and Conservation 13 (6): 1175-1194",ZAF
3988,Africa,Eastern Africa,South Africa,"2 Mile Reef, Sodwana Bay",-27.526,32.688,2001,10-15m,1,Low,,Refer to Table,5.67,Low,,25,"Floros, C.D., M.J. Samways and B. Armstrong, 2004.  Taxonomic patterns of bleaching within a South African coral assemblage. Biodiversity and Conservation 13 (6): 1175-1194",ZAF
3989,Africa,Eastern Africa,South Africa,"5 Mile Reef, Sodwana Bay",-27.478,32.7017,2000,17-21m,1,Low,,Refer to Table,3,Unknown,,25,"Floros, C.D., M.J. Samways and B. Armstrong, 2004.  Taxonomic patterns of bleaching within a South African coral assemblage. Biodiversity and Conservation 13 (6): 1175-1194",ZAF
3990,Africa,Eastern Africa,South Africa,"5 Mile Reef, Sodwana Bay",-27.478,32.7017,2001,17-21m,1,Low,,Refer to Table,4.2,No Mortality,,25,"Floros, C.D., M.J. Samways and B. Armstrong, 2004.  Taxonomic patterns of bleaching within a South African coral assemblage. Biodiversity and Conservation 13 (6): 1175-1194",ZAF
3991,Africa,Eastern Africa,South Africa,"5 Mile Reef, Sodwana Bay",-27.478,32.7017,2001,17-21m,1,Low,,Refer to Table,1.6,Unknown,,21,"Floros, C.D., M.J. Samways and B. Armstrong, 2004.  Taxonomic patterns of bleaching within a South African coral assemblage. Biodiversity and Conservation 13 (6): 1175-1194",ZAF
3992,Africa,Eastern Africa,South Africa,"7 Mile Reef, Sodwana Bay",-27.478,32.7017,2000,15-18m,1,Low,,Refer to Table,3.25,Low,50,25,"Floros, C.D., M.J. Samways and B. Armstrong, 2004.  Taxonomic patterns of bleaching within a South African coral assemblage. Biodiversity and Conservation 13 (6): 1175-1194",ZAF
3993,Africa,Eastern Africa,South Africa,"7 Mile Reef, Sodwana Bay",-27.478,32.7017,2001,15-18m,1,Low,,Refer to Table,3.75,No Mortality,,25,"Floros, C.D., M.J. Samways and B. Armstrong, 2004.  Taxonomic patterns of bleaching within a South African coral assemblage. Biodiversity and Conservation 13 (6): 1175-1194",ZAF
3994,Africa,Eastern Africa,South Africa,"7 Mile Reef, Sodwana Bay",-27.478,32.7017,2001,15-18m,1,Low,,Refer to Table,2.75,Low,,21,"Floros, C.D., M.J. Samways and B. Armstrong, 2004.  Taxonomic patterns of bleaching within a South African coral assemblage. Biodiversity and Conservation 13 (6): 1175-1194",ZAF
3995,Americas,Northern Caribbean,Bahamas,Southern Norman's Pond Cay,24.592,-76.806,1993,2-4m,1,Low,,"Montastraea cf. annularis, Porites asteroides",8,Unknown,,30,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
3996,Americas,Northern Caribbean,Bahamas,Southern Norman's Pond Cay,24.592,-76.806,1995,2-4m,2,Medium,,"Montastraea cf. annularis, Porites asteroides",8,Unknown,,30,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
3997,Americas,Northern Caribbean,Bahamas,Northern Norman's Pond Cay,24.65,-76.805,1992,2-4m,1,Low,,Montastraea cf. annularis,8,Unknown,,,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
3998,Americas,Northern Caribbean,Bahamas,Northern Norman's Pond Cay,24.65,-76.805,1993,2-4m,2,Medium,,"Montastraea cf. annularis, Porites asteroides",8,Unknown,,30,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
3999,Americas,Northern Caribbean,Bahamas,Northern Norman's Pond Cay,24.65,-76.805,1994,2-4m,1,Low,,Montastraea cf. annularis,8,Unknown,,,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4000,Pacific,Micronesia,American Samoa,Tutuila Lagoons,-14.284,-170.674,2004,,1,Low,Acroporidae,"Major species affected- Acropora staghorn (3 species)
Acropora palifera and A. cf. listeri - very minor bleaching",1,No Mortality,,30,Doug Fenner [dfenner@blueskynet.as] in Coral-list@coral.aoml.noaa.gov 30/3/2004 and personal communication to ReefBase.,ASM
4001,Americas,Northern Caribbean,Bahamas,Northern North Perry,23.796,-76.137,1991,3-4m,1,Low,,"Montastraea cf. annularis, Porites asteroides",10,Unknown,,30,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4002,Americas,Northern Caribbean,Bahamas,Northern North Perry,23.796,-76.137,1992,3-4m,1,Low,,"Montastraea cf. annularis, Porites asteroides",16,Unknown,,29,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4003,Americas,Northern Caribbean,Bahamas,Northern North Perry,23.796,-76.137,1993,3-4m,1,Low,,"Montastraea cf. annularis, Porites asteroides",,Unknown,,30,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4004,Americas,Northern Caribbean,Bahamas,Northern North Perry,23.796,-76.137,1994,3-4m,1,Low,,"Montastraea cf. annularis, Porites asteroides",,Unknown,,29,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4005,Americas,Northern Caribbean,Bahamas,Northern North Perry,23.796,-76.137,1995,3-4m,2,Medium,,"Montastraea cf. annularis, Porites asteroides",,Unknown,,30,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4006,Americas,Northern Caribbean,Bahamas,Southern North Perry,23.764,-76.12,1991,16-18m,1,Low,,"Montastraea cf. annularis, Porites asteroides",,Unknown,,29,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4007,Americas,Northern Caribbean,Bahamas,Southern North Perry,23.764,-76.12,1992,16-18m,1,Low,,Montastraea cf. annularis,,Unknown,,29,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4008,Americas,Northern Caribbean,Bahamas,Southern North Perry,23.764,-76.12,1993,16-18m,1,Low,,"Montastraea cf. annularis, Porites asteroides",,Unknown,,30,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4009,Americas,Northern Caribbean,Bahamas,Southern North Perry,23.764,-76.12,1994,16-18m,1,Low,,Porites asteroides,,Unknown,,29,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4010,Americas,Northern Caribbean,Bahamas,Southern North Perry,23.764,-76.12,1995,16-18m,2,Medium,,"Montastraea cf. annularis, Porites asteroides",,Unknown,,30,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
